C1,A1,action,strength,C1_afteraction,A1_afteraction
0.2072,1.725,change C1,6.7318,6.939,2.034
6.939,2.034,change C1,8.491,15.43,2.223
15.43,2.223,change C1,-14.4466,0.9834,1.8
0.9834,1.8,change C1,-17.9634,-16.98,2.709
-16.98,2.709,change C1,10.621,-6.359,3.871
-6.359,3.871,change C1,16.459,10.1,2.046
10.1,2.046,change C1,-9.793199999999999,0.3068,2.278
0.4117,2.155,change C1,-0.308,0.1037,3.284
1.112,2.378,change C1,0.18999999999999995,1.302,1.037
-18.9,5.046,change C1,2.4299999999999997,-16.47,6.707
-16.47,6.707,change C1,15.8981,-0.5719,7.758
-0.5719,7.758,change C1,-0.7811,-1.353,3.449
-1.353,3.449,change C1,0.19500000000000006,-1.158,1.469
-1.158,1.469,change C1,1.3859,0.22790000000000002,1.225
0.22790000000000002,1.225,change C1,-0.8221,-0.5942000000000001,1.975
-0.5942000000000001,1.975,change C1,-0.32809999999999995,-0.9223,3.349
-0.9223,3.349,change C1,0.33809999999999996,-0.5842,2.436
-0.5842,2.436,change C1,-0.18959999999999988,-0.7737999999999999,2.018
-0.7737999999999999,2.018,change C1,-0.9762000000000001,-1.75,4.179
-1.75,4.179,change C1,1.8855,0.1355,3.013
0.1355,3.013,change C1,-1.0019,-0.8664,4.167
-0.8664,4.167,change C1,-0.13030000000000008,-0.9967,2.759
-0.9967,2.759,change C1,0.3841,-0.6126,2.218
-0.6126,2.218,change C1,-0.8624,-1.475,3.741
-1.475,3.741,change C1,-0.4969999999999999,-1.972,1.723
-1.972,1.723,change C1,0.3360000000000001,-1.636,2.231
-1.636,2.231,change C1,-1.257,-2.893,2.835
-2.893,2.835,change C1,-0.12300000000000022,-3.016,2.717
-3.016,2.717,change C1,0.6960000000000002,-2.32,1.915
-2.32,1.915,change C1,0.06299999999999972,-2.257,3.1
-2.257,3.1,change C1,1.1130000000000002,-1.144,1.686
-1.144,1.686,change C1,-1.1050000000000002,-2.249,3.289
-2.249,3.289,change C1,0.6110000000000002,-1.638,2.482
-1.638,2.482,change C1,-0.5790000000000002,-2.217,2.068
-2.217,2.068,change C1,0.07800000000000029,-2.139,2.405
-2.139,2.405,change C1,-0.8730000000000002,-3.012,2.755
-3.012,2.755,change C1,1.666,-1.346,1.815
-1.346,1.815,change C1,-0.20699999999999985,-1.553,3.014
-1.553,3.014,change C1,-0.266,-1.819,1.718
-1.819,1.718,change C1,-0.43000000000000016,-2.249,2.345
-2.249,2.345,change C1,0.9450000000000001,-1.304,2.316
-1.304,2.316,change C1,-0.33399999999999985,-1.638,2.781
-1.638,2.781,change C1,0.0020000000000000018,-1.636,2.988
-1.636,2.988,change C1,-2.045,-3.681,2.021
-3.681,2.021,change C1,1.601,-2.08,2.775
-2.08,2.775,change C1,-0.42300000000000004,-2.503,2.169
-2.503,2.169,change C1,1.1780000000000002,-1.325,2.422
-1.325,2.422,change C1,-2.026,-3.351,2.434
-3.351,2.434,change C1,1.335,-2.016,1.681
-2.016,1.681,change C1,0.29400000000000004,-1.722,2.941
-1.722,2.941,change C1,0.16700000000000004,-1.555,2.258
-1.555,2.258,change C1,-1.2100000000000002,-2.765,3.22
-2.765,3.22,change C1,-0.32799999999999985,-3.093,2.647
-3.093,2.647,change C1,-0.15100000000000025,-3.244,2.071
-3.244,2.071,change C1,0.7600000000000002,-2.484,1.852
-2.484,1.852,change C1,1.1239999999999999,-1.36,1.59
-1.36,1.59,change C1,-0.2569999999999999,-1.617,3.855
-1.617,3.855,change C1,-0.6339999999999999,-2.251,1.189
-2.251,1.189,change C1,-0.15300000000000002,-2.404,4.33
-2.404,4.33,change C1,0.46499999999999986,-1.939,2.398
-1.939,2.398,change C1,-0.32399999999999984,-2.263,1.966
-2.263,1.966,change C1,-0.6400000000000001,-2.903,3.329
-2.903,3.329,change C1,0.08000000000000007,-2.823,3.438
-2.823,3.438,change C1,0.052000000000000046,-2.771,2.846
-2.771,2.846,change C1,0.22799999999999976,-2.543,1.564
-2.543,1.564,change C1,0.15900000000000025,-2.384,1.841
-2.384,1.841,change C1,-0.07699999999999996,-2.461,2.202
-2.461,2.202,change C1,0.33299999999999974,-2.128,3.774
-2.128,3.774,change C1,0.3450000000000002,-1.783,2.291
-1.783,2.291,change C1,0.5529999999999999,-1.23,2.58
-1.23,2.58,change C1,-0.53,-1.76,2.166
-1.76,2.166,change C1,-0.29100000000000015,-2.051,3.361
-2.051,3.361,change C1,0.41900000000000026,-1.632,2.21
-1.632,2.21,change C1,0.7852999999999999,-0.8467,2.582
52.77,21.32,change C1,0.4899999999999949,53.26,21.15
477.1,359.8,change C1,-483.38100000000003,-6.281,1.987
-6.281,1.987,change C1,1.1749999999999998,-5.106,2.341
-5.106,2.341,change C1,1.411,-3.695,1.85
-3.695,1.85,change C1,0.7189999999999999,-2.976,0.8837
-2.976,0.8837,change C1,-0.31300000000000017,-3.289,1.373
1.228,2.552,change C1,-6.101999999999999,-4.874,3.642
-4.874,3.642,change C1,0.476,-4.398,5.536
-4.398,5.536,change C1,1.3769999999999998,-3.021,5.941
-3.021,5.941,change C1,1.851,-1.17,3.801
-0.3182,4.822,change C1,-0.3552,-0.6734,5.054
-0.6734,5.054,change C1,0.3328,-0.3406,5.221
0.004789,0.8270000000000001,change C1,-0.766889,-0.7621,1.25
-1.161,1.042,change C1,-0.15999999999999992,-1.321,0.9212
-1.321,0.9212,change C1,0.1419999999999999,-1.179,0.7035
-1.179,0.7035,change C1,-0.11199999999999988,-1.291,0.8879
-1.291,0.8879,change C1,-0.0030000000000001137,-1.294,0.8818
-1.294,0.8818,change C1,-0.1519999999999999,-1.446,1.031
-1.446,1.031,change C1,-0.31800000000000006,-1.764,1.016
-1.764,1.016,change C1,0.45500000000000007,-1.309,0.9746
-1.309,0.9746,change C1,0.0129999999999999,-1.296,1.069
-1.296,1.069,change C1,-0.050999999999999934,-1.347,1.23
-1.347,1.23,change C1,-0.06400000000000006,-1.411,1.107
-1.663,1.348,change C1,2.4036,0.7406,0.5701
-1.565,13.16,change C1,-0.8519999999999999,-2.417,7.303
-2.417,7.303,change C1,0.5999999999999999,-1.817,1.182
-1.817,1.182,change C1,0.32099999999999995,-1.496,0.7654
-1.234,5.382,change C1,-0.19900000000000007,-1.433,1.148
-1.433,1.148,change C1,-0.268,-1.701,1.376
-1.701,1.376,change C1,3.8810000000000002,2.18,0.3033
2.18,0.3033,change C1,-3.423,-1.243,0.8384
1.524,11.5,change C1,0.16300000000000003,1.687,11.44
3.548,1.808,change C1,-0.29600000000000026,3.252,1.633
2.919,1.726,change C1,-0.18000000000000016,2.739,0.9894
2.739,0.9894,change C1,0.0030000000000001137,2.742,0.8844
2.742,0.8844,change C1,-0.6480000000000001,2.094,1.09
2.094,1.09,change C1,-0.1569999999999998,1.937,0.42260000000000003
1.937,0.42260000000000003,change C1,0.010999999999999899,1.948,0.6766000000000001
1.948,0.6766000000000001,change C1,0.03200000000000003,1.98,0.5325
1.98,0.5325,change C1,-0.09000000000000008,1.89,0.743
1.89,0.743,change C1,0.19300000000000028,2.083,0.245
2.083,0.245,change C1,-0.27900000000000014,1.804,0.1698
1.804,0.1698,change C1,-0.10299999999999998,1.701,0.08161
1.701,0.08161,change C1,2.05,3.751,0.2167
3.751,0.2167,change C1,-5.075,-1.324,0.3552
-1.324,0.3552,change C1,0.4336000000000001,-0.8904,0.3745
-1.655,17.49,change C1,-0.11199999999999988,-1.767,17.94
-1.053,0.4315,change C1,0.27359999999999995,-0.7794,0.5869
-0.25630000000000003,3.155,change C1,-0.0938,-0.3501,2.795
0.04458,0.4392,change C1,0.20392,0.2485,0.5179
0.2485,0.5179,change C1,-0.0817,0.1668,0.375
0.1668,0.375,change C1,-0.07135,0.09545000000000001,0.594
0.09545000000000001,0.594,change C1,0.14085,0.2363,0.4802
0.2363,0.4802,change C1,-0.17143,0.06487000000000001,0.6241
0.06487000000000001,0.6241,change C1,0.22393,0.2888,0.6202000000000001
0.2888,0.6202000000000001,change C1,-0.01469999999999999,0.2741,0.5319
0.2741,0.5319,change C1,0.10159999999999997,0.3757,0.6019
0.4165,1.399,change C1,-0.09319999999999995,0.32330000000000003,1.414
1.308,0.9514,change C1,0.41900000000000004,1.727,1.112
1.731,2.211,change C1,0.010000000000000009,1.741,2.694
3.322,12.01,change C1,-0.09600000000000009,3.226,11.78
3.442,1.704,change C1,0.08299999999999974,3.525,1.117
-1.399,0.5583,change C1,5.0,3.601,1.504
3.601,1.504,change C1,-0.552,3.049,1.709
3.049,1.709,change C1,-0.403,2.646,0.9991
2.646,0.9991,change C1,-0.19799999999999995,2.448,0.5417000000000001
-0.372,10.51,change C1,3.326,2.954,8.223
3.628,1.554,change C1,0.32099999999999973,3.949,1.799
3.949,1.799,change C1,-0.16900000000000004,3.78,1.794
3.684,1.6,change C1,-0.16400000000000015,3.52,1.527
3.52,1.527,change C1,-0.5060000000000002,3.014,0.9134
3.014,0.9134,change C1,0.23000000000000043,3.244,1.013
3.303,0.9611000000000001,change C1,-0.32600000000000007,2.977,0.2477
2.977,0.2477,change C1,-0.1589999999999998,2.818,0.4606
2.818,0.4606,change C1,-0.6870000000000003,2.131,0.5413
1.738,5.338,change C1,0.18799999999999994,1.926,5.214
1.926,5.214,change C1,0.08100000000000018,2.007,5.402
1.825,0.6711,change C1,-3.791,-1.966,0.5952999999999999
-1.966,0.5952999999999999,change C1,4.04,2.074,0.12969999999999998
2.074,0.12969999999999998,change C1,-0.15399999999999991,1.92,0.4561
1.92,0.4561,change C1,-3.98,-2.06,0.5345
-2.06,0.5345,change C1,3.474,1.414,0.6228
1.414,0.6228,change C1,0.052000000000000046,1.466,0.08102
3.593,10.35,change C1,0.2530000000000001,3.846,10.37
4.142,1.101,change C1,-1.1570000000000005,2.985,0.4157
2.985,0.4157,change C1,1.5749999999999997,4.56,0.5013
4.56,0.5013,change C1,-0.39399999999999924,4.166,0.2124
4.166,0.2124,change C1,-0.21800000000000042,3.948,0.5035000000000001
3.948,0.5035000000000001,change C1,-3.1658,0.7822,0.883
-0.4716,4.377,change C1,1.6576,1.186,1.261
1.254,1.146,change C1,0.29000000000000004,1.544,0.9278
1.544,0.9278,change C1,-0.8032,0.7408,1.1
0.7408,1.1,change C1,0.1613,0.9021,0.9074
1.312,4.15,change C1,0.06000000000000005,1.372,4.023
1.707,0.7434,change C1,-4.374,-2.667,0.452
-2.667,0.452,change C1,6.446999999999999,3.78,0.39380000000000004
3.78,0.39380000000000004,change C1,-6.159,-2.379,0.6322000000000001
-2.379,0.6322000000000001,change C1,2.7235,0.34450000000000003,0.5272
0.9956,4.26,change C1,-0.05600000000000005,0.9396,4.335
0.9396,4.335,change C1,0.043500000000000094,0.9831000000000001,4.141
0.9831000000000001,4.141,change C1,0.21089999999999987,1.194,4.619
1.29,0.5096,change C1,2.301,3.591,0.5173
3.591,0.5173,change C1,-2.7552000000000003,0.8358,0.1596
2.045,5.665,change C1,-0.20099999999999985,1.844,5.67
1.844,5.67,change C1,-0.399,1.445,5.643
1.886,3.732,change C1,0.26600000000000024,2.152,3.81
2.112,0.9649,change C1,0.20199999999999996,2.314,1.084
2.314,1.084,change C1,-0.3440000000000001,1.97,1.554
1.97,1.554,change C1,-0.10699999999999998,1.863,1.351
2.205,1.327,change C1,-0.03299999999999992,2.172,1.429
2.177,1.646,change C1,-0.2310000000000001,1.946,1.743
1.946,1.743,change C1,-4.313,-2.367,0.7422000000000001
1.79,1.5,change C1,-0.014000000000000012,1.776,1.178
1.776,1.178,change C1,-0.13000000000000012,1.646,1.021
1.646,1.021,change C1,-0.006000000000000005,1.64,1.003
1.64,1.003,change C1,-0.127,1.513,1.056
1.55,1.051,change C1,-0.32600000000000007,1.224,1.444
1.224,1.444,change C1,0.14200000000000013,1.366,0.7129
1.849,1.065,change C1,2.104,3.953,0.355
0.365,3.179,change C1,0.024399999999999977,0.38939999999999997,1.777
0.44939999999999997,2.053,change C1,-0.08639999999999998,0.363,1.974
0.363,1.974,change C1,0.1149,0.4779,1.624
0.4779,1.624,change C1,0.014500000000000013,0.4924,1.614
0.4924,1.614,change C1,0.06070000000000003,0.5531,1.573
0.5531,1.573,change C1,-0.3209000000000001,0.2322,1.632
19.01,4.346,change C1,2.3299999999999983,21.34,3.438
5.504,0.9207000000000001,change C1,13.656,19.16,3.412
19.16,3.412,change C1,-2.16,17.0,2.649
17.0,2.649,change C1,0.3000000000000007,17.3,1.635
17.3,1.635,change C1,0.00999999999999801,17.31,1.839
17.31,1.839,change C1,-8.504999999999999,8.805,1.3
8.805,1.3,change C1,-7.06,1.745,1.495
1.745,1.495,change C1,0.46399999999999997,2.209,1.851
3.341,0.7005,change C1,-0.6980000000000004,2.643,0.6875
2.643,0.6875,change C1,-1.2329999999999999,1.41,0.6382000000000001
10.41,1.813,change C1,-0.21000000000000085,10.2,0.5115000000000001
10.2,0.5115000000000001,change C1,-3.2779999999999996,6.922,0.4759
6.922,0.4759,change C1,1.2180000000000009,8.14,1.366
8.14,1.366,change C1,-1.5760000000000005,6.564,0.5735
6.564,0.5735,change C1,0.18200000000000038,6.746,0.9922000000000001
6.746,0.9922000000000001,change C1,-0.7860000000000005,5.96,1.061
0.8984,6.341,change C1,0.14659999999999995,1.045,5.945
1.599,0.6192000000000001,change C1,-0.137,1.462,0.7888
1.636,0.7951,change C1,-0.04899999999999993,1.587,1.796
1.587,1.796,change C1,0.21199999999999997,1.799,0.6712
1.799,0.6712,change C1,2.052,3.851,0.1429
3.851,0.1429,change C1,-2.973,0.878,0.3785
-1.969,1.008,change C1,0.15200000000000014,-1.817,0.9814
-1.817,0.9814,change C1,0.06799999999999984,-1.749,0.3205
-1.749,0.3205,change C1,0.015000000000000124,-1.734,0.32310000000000005
-1.734,0.32310000000000005,change C1,0.9509,-0.7831,0.5021
3.694,6.79,change C1,-0.27300000000000013,3.421,6.37
3.341,1.717,change C1,-0.08700000000000019,3.254,0.3364
3.254,0.3364,change C1,-0.3210000000000002,2.933,0.5998
2.933,0.5998,change C1,-0.3819999999999997,2.551,0.1181
2.551,0.1181,change C1,-0.403,2.148,0.6492000000000001
2.148,0.6492000000000001,change C1,0.43599999999999994,2.584,0.32039999999999996
2.584,0.32039999999999996,change C1,-0.3500000000000001,2.234,0.2884
2.234,0.2884,change C1,-0.41900000000000004,1.815,0.5196000000000001
1.815,0.5196000000000001,change C1,-0.09399999999999986,1.721,0.02332
1.721,0.02332,change C1,2.3609999999999998,4.082,0.5097
4.082,0.5097,change C1,-3.1092,0.9728,0.2927
1.469,1.672,change C1,2.6149999999999993,4.084,0.46730000000000005
4.084,0.46730000000000005,change C1,-2.7169999999999996,1.367,0.6627000000000001
1.367,0.6627000000000001,change C1,-0.11799999999999988,1.249,0.5119
1.249,0.5119,change C1,-0.015000000000000124,1.234,0.9042000000000001
1.234,0.9042000000000001,change C1,-0.18799999999999994,1.046,0.7118
1.046,0.7118,change C1,-0.03200000000000003,1.014,0.2472
1.014,0.2472,change C1,0.16199999999999992,1.176,0.3521
1.176,0.3521,change C1,-0.23739999999999994,0.9386,0.42160000000000003
0.4122,2.222,change C1,-0.12120000000000003,0.291,1.287
0.291,1.287,change C1,-0.28051,0.010490000000000001,0.4728
-4.545,2.185,change C1,-1.8159999999999998,-6.361,1.311
-6.361,1.311,change C1,-1.3559999999999999,-7.717,4.104
-7.717,4.104,change C1,3.0429999999999993,-4.674,2.582
-4.674,2.582,change C1,-0.6299999999999999,-5.304,2.336
-5.304,2.336,change C1,6.495,1.191,3.537
1.191,3.537,change C1,-0.6353,0.5557000000000001,1.502
0.5557000000000001,1.502,change C1,0.05349999999999999,0.6092000000000001,3.726
-3.212,3.64,change C1,1.3830000000000002,-1.829,6.387
-1.829,6.387,change C1,1.6076,-0.2214,3.467
-0.39180000000000004,2.589,change C1,0.08580000000000004,-0.306,1.501
0.2808,3.175,change C1,1.2602,1.541,1.969
-0.1504,3.161,change C1,0.16877,0.01837,2.403
15.54,10.1,change C1,-14.325999999999999,1.214,1.298
1.214,1.298,change C1,-0.49339999999999995,0.7206,1.569
0.7206,1.569,change C1,0.11510000000000009,0.8357000000000001,1.638
0.8357000000000001,1.638,change C1,-1.2172,-0.3815,1.059
3.125,2.54,change C1,-1.576,1.549,4.396
1.549,4.396,change C1,0.43800000000000017,1.987,3.617
1.987,3.617,change C1,-0.02400000000000002,1.963,2.03
1.963,2.03,change C1,-2.4378,-0.4748,2.818
-0.4748,2.818,change C1,-0.7861999999999999,-1.261,2.502
-1.261,2.502,change C1,0.6838999999999998,-0.5771000000000001,4.04
0.04181,4.5,change C1,-0.42231,-0.3805,3.016
-0.6131000000000001,4.372,change C1,-0.5098999999999999,-1.123,3.32
-1.181,1.797,change C1,0.37550000000000006,-0.8055,1.005
0.389,1.615,change C1,-0.7807,-0.3917,1.505
0.5259,17.82,change C1,-9.5309,-9.005,5.841
-9.005,5.841,change C1,0.391,-8.614,5.728
-8.614,5.728,change C1,7.548000000000001,-1.066,3.573
-1.066,3.573,change C1,-0.9909999999999999,-2.057,4.858
-2.057,4.858,change C1,1.3474,-0.7096,6.613
-0.7096,6.613,change C1,1.043,0.3334,4.564
-1.377,1.689,change C1,0.7566,-0.6204,2.424
8.802,3.192,change C1,-1.3549999999999995,7.447,1.634
7.447,1.634,change C1,-4.9,2.547,2.265
2.547,2.265,change C1,-0.7540000000000002,1.793,1.404
1.793,1.404,change C1,-2.957,-1.164,2.464
-1.164,2.464,change C1,0.18359999999999987,-0.9804,2.116
-1.108,2.646,change C1,-1.794,-2.902,1.886
-2.902,1.886,change C1,-0.1549999999999998,-3.057,2.955
-3.057,2.955,change C1,0.30200000000000005,-2.755,3.307
-2.755,3.307,change C1,-1.045,-3.8,3.571
-3.8,3.571,change C1,1.166,-2.634,2.891
-2.634,2.891,change C1,0.3740000000000001,-2.26,3.104
-2.26,3.104,change C1,-0.3230000000000004,-2.583,2.561
-2.583,2.561,change C1,-0.7289999999999996,-3.312,1.494
-3.312,1.494,change C1,0.5029999999999997,-2.809,3.073
-2.809,3.073,change C1,-0.34599999999999964,-3.155,2.536
-3.155,2.536,change C1,-0.5180000000000002,-3.673,3.144
-3.673,3.144,change C1,1.4170000000000003,-2.256,3.403
-2.256,3.403,change C1,2.22362,-0.032380000000000006,3.246
-0.032380000000000006,3.246,change C1,-0.52512,-0.5575,2.771
4.456,1.167,change C1,1.3729999999999993,5.829,0.8276
5.829,0.8276,change C1,-5.91975,-0.09075,0.32780000000000004
-0.09075,0.32780000000000004,change C1,-0.6670499999999999,-0.7577999999999999,0.761
2.355,1.838,change C1,-0.2469999999999999,2.108,1.177
2.108,1.177,change C1,-0.8030000000000002,1.305,1.77
1.305,1.77,change C1,-1.7978999999999998,-0.4929,1.765
0.9484,1.918,change C1,-1.02393,-0.07553,1.36
1.993,4.098,change C1,-0.01200000000000001,1.981,2.571
1.981,2.571,change C1,-1.2126000000000001,0.7684,1.919
0.7684,1.919,change C1,1.3396000000000001,2.108,2.722
1.489,1.329,change C1,-0.8929,0.5961000000000001,1.982
2.505,0.71,change C1,0.15100000000000025,2.656,0.31810000000000005
2.656,0.31810000000000005,change C1,-3.819,-1.163,0.2181
-1.163,0.2181,change C1,-0.571,-1.734,0.5676
-1.734,0.5676,change C1,0.9911,-0.7429,0.9174
-0.7429,0.9174,change C1,0.68685,-0.056049999999999996,0.2686
-3.096,5.849,change C1,-1.0979999999999999,-4.194,1.633
-4.194,1.633,change C1,2.636,-1.558,2.331
0.3822,4.014,change C1,-0.04299999999999998,0.3392,4.223
-0.4634,3.343,change C1,1.0122,0.5488,1.332
0.5488,1.332,change C1,-0.009199999999999875,0.5396000000000001,2.675
0.5396000000000001,2.675,change C1,-0.2384000000000001,0.30119999999999997,3.211
0.30119999999999997,3.211,change C1,-0.5448,-0.2436,1.355
-0.2436,1.355,change C1,0.21021,-0.03339,1.931
-0.03339,1.931,change C1,0.9766900000000001,0.9433,1.244
0.9433,1.244,change C1,0.3507,1.294,0.8421000000000001
1.294,0.8421000000000001,change C1,-0.8607,0.4333,0.852
0.4333,0.852,change C1,0.23659999999999992,0.6698999999999999,0.5147
0.4748,11.33,change C1,0.7111999999999999,1.186,11.6
1.186,11.6,change C1,-0.6773999999999999,0.5086,11.79
0.5086,11.79,change C1,-0.14580000000000004,0.3628,11.6
1.493,4.172,change C1,-0.10900000000000021,1.384,3.908
2.645,1.338,change C1,-0.72,1.925,1.921
2.276,3.559,change C1,-0.5939999999999999,1.682,4.657
2.486,2.564,change C1,-0.1860000000000004,2.3,1.234
2.224,1.274,change C1,0.5509999999999997,2.775,1.097
2.775,1.097,change C1,0.3999999999999999,3.175,2.508
3.175,2.508,change C1,-2.2351,0.9399,1.773
0.9399,1.773,change C1,0.8431,1.783,1.25
1.783,1.25,change C1,-0.09299999999999997,1.69,1.853
1.69,1.853,change C1,-1.1116,0.5784,1.635
0.5784,1.635,change C1,-2.7584,-2.18,1.31
-2.18,1.31,change C1,1.3543,-0.8257000000000001,1.966
-0.8257000000000001,1.966,change C1,-0.49129999999999985,-1.317,0.1722
-1.317,0.1722,change C1,0.30299999999999994,-1.014,0.9303
-1.014,0.9303,change C1,0.3254,-0.6886,1.16
-0.6886,1.16,change C1,0.43829999999999997,-0.2503,0.5947
-0.2503,0.5947,change C1,-1.1397,-1.39,1.242
-1.39,1.242,change C1,1.9676,0.5776,1.329
0.5776,1.329,change C1,-1.3901,-0.8125,1.995
-0.8125,1.995,change C1,1.5402,0.7277,1.252
0.7277,1.252,change C1,-2.0317,-1.304,3.106
-1.304,3.106,change C1,0.40470000000000006,-0.8993,1.856
-0.8993,1.856,change C1,0.1129,-0.7864,0.7948999999999999
-0.7864,0.7948999999999999,change C1,-0.27360000000000007,-1.06,0.9175
-1.06,0.9175,change C1,4.732,3.672,6.4
3.672,6.4,change C1,-51.512,-47.84,50.38
-47.84,50.38,change C1,1.5700000000000003,-46.27,47.92
-46.27,47.92,change C1,-0.23999999999999488,-46.51,47.99
-46.51,47.99,change C1,0.9499999999999957,-45.56,47.06
-53.47,19.29,change C1,1.0300000000000011,-52.44,19.93
-52.44,19.93,change C1,-3.8500000000000014,-56.29,18.0
-56.29,18.0,change C1,-3.6499999999999986,-59.94,21.39
-59.94,21.39,change C1,30.529999999999998,-29.41,18.24
-29.41,18.24,change C1,1.7899999999999991,-27.62,15.39
-27.62,15.39,change C1,30.233,2.613,17.61
2.613,17.61,change C1,1.056,3.669,17.29
3.669,17.29,change C1,-1.5190000000000001,2.15,16.62
3.957,8.3,change C1,-0.31499999999999995,3.642,7.711
3.642,7.711,change C1,-0.30200000000000005,3.34,6.326
4.597,7.001,change C1,-1.3070000000000004,3.29,6.237
3.29,6.237,change C1,-56.17,-52.88,4.828
-52.88,4.828,change C1,-0.8099999999999952,-53.69,3.697
-53.69,3.697,change C1,8.329999999999998,-45.36,4.136
-45.36,4.136,change C1,11.560000000000002,-33.8,3.627
-33.8,3.627,change C1,-15.440000000000005,-49.24,1.631
-49.24,1.631,change C1,-5.449999999999996,-54.69,4.19
-54.69,4.19,change C1,-66.61,-121.3,7.242
-121.3,7.242,change C1,3.799999999999997,-117.5,0.3479
-117.5,0.3479,change C1,258.1,140.6,10.27
140.6,10.27,change C1,-8.900000000000006,131.7,6.094
131.7,6.094,change C1,-111.24999999999999,20.45,3.606
20.45,3.606,change C1,-0.00999999999999801,20.44,4.182
20.44,4.182,change C1,-9.98,10.46,2.269
10.46,2.269,change C1,-6.245000000000001,4.215,2.024
4.215,2.024,change C1,-1.037,3.178,3.25
3.178,3.25,change C1,-2.1944999999999997,0.9835,1.169
0.9835,1.169,change C1,0.04249999999999998,1.026,1.173
-2.813,2.759,change C1,0.13600000000000012,-2.677,3.901
-12.16,4.693,change C1,20.418,8.258,5.276
8.258,5.276,change C1,0.15000000000000036,8.408,5.788
8.408,5.788,change C1,-1.044999999999999,7.363,4.652
7.363,4.652,change C1,-0.6990000000000007,6.664,5.421
6.664,5.421,change C1,-1.2089999999999996,5.455,5.126
5.455,5.126,change C1,-1.0099999999999998,4.445,4.884
4.445,4.884,change C1,0.01499999999999968,4.46,4.786
4.46,4.786,change C1,-0.5009999999999999,3.959,4.937
3.959,4.937,change C1,-0.8860000000000001,3.073,4.271
3.073,4.271,change C1,-0.47299999999999986,2.6,5.2
2.6,5.2,change C1,-0.78,1.82,4.654
2.282,1.522,change C1,-0.2280000000000002,2.054,1.823
0.5437000000000001,9.464,change C1,0.30059999999999987,0.8442999999999999,9.036
0.9629,5.042,change C1,-0.1501999999999999,0.8127000000000001,4.999
0.5701,3.518,change C1,0.5998999999999999,1.17,3.764
0.5782999999999999,3.333,change C1,0.8887000000000002,1.467,2.781
1.384,14.32,change C1,0.51,1.894,15.07
2.099,8.433,change C1,-0.40700000000000025,1.692,8.787
2.442,5.888,change C1,-0.5830000000000002,1.859,5.625
1.638,2.161,change C1,0.3860000000000001,2.024,2.595
3.4,13.7,change C1,0.08099999999999996,3.481,13.18
3.481,13.18,change C1,-0.07899999999999974,3.402,12.85
3.402,12.85,change C1,0.8209999999999997,4.223,14.11
3.875,6.654,change C1,0.5030000000000001,4.378,7.257
3.955,3.227,change C1,-0.15300000000000002,3.802,3.188
3.802,3.188,change C1,0.2650000000000001,4.067,3.162
4.067,3.162,change C1,-0.09800000000000031,3.969,2.579
3.969,2.579,change C1,-0.052000000000000046,3.917,3.339
3.917,3.339,change C1,0.028000000000000025,3.945,3.552
3.945,3.552,change C1,-0.3939999999999997,3.551,3.248
3.551,3.248,change C1,-0.27700000000000014,3.274,3.151
3.274,3.151,change C1,-0.7029999999999998,2.571,3.26
3.513,12.57,change C1,-0.1719999999999997,3.341,11.9
3.104,9.979,change C1,0.20399999999999974,3.308,9.77
3.479,5.821,change C1,-0.016999999999999904,3.462,5.486
3.317,3.803,change C1,-0.17100000000000026,3.146,4.131
3.422,2.723,change C1,-46.412,-42.99,0.7309
-42.99,0.7309,change C1,45.344,2.354,1.566
2.354,1.566,change C1,-0.40900000000000003,1.945,1.113
-3.528,4.736,change C1,0.10000000000000009,-3.428,5.024
-3.812,2.268,change C1,0.18299999999999983,-3.629,1.744
-3.997,1.051,change C1,0.524,-3.473,1.512
-3.473,1.512,change C1,-0.351,-3.824,0.4974
-3.824,0.4974,change C1,0.137,-3.687,0.466
-3.687,0.466,change C1,0.7769999999999997,-2.91,0.7516
-2.91,0.7516,change C1,0.16800000000000015,-2.742,0.4502
-4.235,2.75,change C1,0.5770000000000004,-3.658,2.775
-3.658,2.775,change C1,0.254,-3.404,2.857
-3.404,2.857,change C1,0.8999999999999999,-2.504,2.874
-2.504,2.874,change C1,0.7170000000000001,-1.787,3.608
-1.787,3.608,change C1,0.30799999999999983,-1.479,2.365
-1.479,2.365,change C1,-6.3149999999999995,-7.794,4.02
-7.794,4.02,change C1,-0.362000000000001,-8.156,3.85
-8.156,3.85,change C1,-1.1099999999999994,-9.266,4.569
-9.266,4.569,change C1,0.6690000000000005,-8.597,4.556
-8.597,4.556,change C1,1.5559999999999992,-7.041,4.789
-7.041,4.789,change C1,2.216,-4.825,5.428
-4.825,5.428,change C1,0.06400000000000006,-4.761,4.351
-4.761,4.351,change C1,0.7510000000000003,-4.01,5.054
-4.01,5.054,change C1,0.4419999999999997,-3.568,4.744
-3.568,4.744,change C1,1.068,-2.5,5.032
-2.404,3.148,change C1,-1.404,-3.808,3.303
-3.808,3.303,change C1,0.565,-3.243,3.389
-3.243,3.389,change C1,0.43599999999999994,-2.807,2.837
-2.807,2.837,change C1,0.3959999999999999,-2.411,3.397
-2.411,3.397,change C1,-0.746,-3.157,2.762
-3.884,5.157,change C1,0.5389999999999997,-3.345,4.759
-3.345,4.759,change C1,0.8720000000000003,-2.473,5.548
-1.822,1.915,change C1,-0.01200000000000001,-1.834,1.017
